694,-1239,-2278,1465,952,1050,-186,-36,-104
78,3436,-2165,336,449,351,-186,-36,-104
274,4340,-1988,-279,247,160,-186,-36,-104
946,2319,-1684,-88,233,304,-179,-44,-100
1644,589,-1377,-52,365,392,-179,-44,-100
2048,-160,-1189,-195,451,377,-179,-44,-100
2142,-992,-1178,202,563,538,-175,-48,-98
2086,-1658,-1352,381,593,606,-175,-48,-98
1959,-1549,-1634,384,565,614,-175,-48,-98
1839,-1145,-1883,347,579,643,-175,-48,-98
1677,-952,-1989,440,661,734,-169,-54,-97
1355,-818,-1942,437,578,721,-169,-54,-97
1038,-626,-1808,426,499,678,-169,-54,-97
871,-428,-1648,439,437,619,-162,-56,-99
831,-177,-1493,367,273,524,-162,-56,-99
931,80,-1356,267,273,497,-162,-56,-99
1057,147,-1222,195,297,465,-158,-54,-99
1056,5,-1094,155,252,455,-158,-54,-99
996,-209,-980,156,283,480,-158,-54,-99
884,-429,-870,194,329,521,-158,-54,-99
610,-593,-739,244,360,570,-159,-54,-99
181,-634,-587,364,332,604,-159,-54,-99
-308,-477,-421,351,268,546,-159,-54,-99
-737,-167,-262,284,193,447,-158,-47,-99
-1025,91,-146,234,114,359,-158,-47,-99
-1141,249,-69,104,-15,204,-158,-47,-99
-1118,281,-5,42,-50,149,-159,-49,-100
-999,122,76,32,-40,145,-159,-49,-100
-905,-129,188,68,3,177,-159,-49,-100
-952,-304,321,160,29,222,-161,-39,-103
-1077,-356,468,201,67,232,-161,-39,-103
-1267,-332,637,241,85,243,-161,-39,-103
-1501,-249,846,271,81,201,-161,-39,-103
-1725,-135,1104,262,60,168,-164,-34,-108
-1902,-30,1389,229,34,113,-164,-34,-108
-1992,50,1648,185,3,61,-164,-34,-108
-1968,53,1841,106,3,-5,-169,-29,-114
-1862,-44,1984,96,42,-9,-169,-29,-114
-1760,-214,2111,118,80,18,-169,-29,-114
-1692,-351,2245,147,136,52,-172,-21,-117
-1684,-382,2379,174,217,79,-172,-21,-117
-1734,-337,2484,170,224,95,-172,-21,-117
-1750,-296,2562,172,274,120,-172,-21,-117
-1758,-267,2641,167,371,118,-180,-12,-126
-1831,-227,2727,151,371,100,-180,-12,-126
-1858,-176,2804,124,375,74,-180,-12,-126
-1760,-128,2843,87,397,43,-179,-5,-131
-1599,-96,2824,-16,416,-28,-179,-5,-131
-1387,-137,2735,-2,456,-26,-179,-5,-131
-1123,-184,2588,45,505,-26,-180,9,-134
-873,-74,2379,16,522,-36,-180,9,-134
-612,12,2111,-104,635,68,-180,9,-134
-410,-166,1834,-54,742,146,-180,9,-134
-480,-390,1580,14,764,192,-176,18,-138
-723,-400,1304,101,556,75,-176,18,-138
-789,-252,987,171,498,28,-176,18,-138
-579,52,707,160,461,-51,-175,26,-141
-257,390,527,38,399,-112,-175,26,-141
562,286,48,929,1608,382,-175,26,-141
1870,1254,-1889,1420,1768,718,-178,26,-142
1547,5341,-3603,-223,1375,-522,-178,26,-142
-611,4291,-2445,-5,1156,522,-178,26,-142
-2603,1177,-492,87,-248,717,-178,13,-143
-3037,3146,-332,-1323,-725,653,-178,13,-143
-1090,3031,-373,-1495,-385,-366,-178,13,-143
1205,-1555,-253,-509,102,-161,-178,13,-143
1657,-4087,-92,1578,749,777,-173,9,-141
405,-1122,16,840,362,540,-173,9,-141
-675,2405,-24,-204,102,217,-173,9,-141
-581,1869,-218,51,236,298,-174,8,-144
-204,-239,-364,523,358,557,-174,8,-144
-202,-212,-294,359,348,494,-174,8,-144
-435,868,-122,-76,221,351,-173,9,-144
-433,638,-30,97,158,348,-173,9,-144
-186,-202,-30,360,241,455,-173,9,-144
-66,-124,-47,328,255,435,-173,9,-144
-109,442,-44,110,224,381,-175,8,-143
-120,444,-35,64,229,380,-175,8,-143
-107,63,-25,190,229,421,-175,8,-143
-116,2,-15,197,208,409,-172,4,-147
-90,171,-15,99,236,383,-172,4,-147
-65,178,-21,134,247,394,-172,4,-147
-107,100,-26,171,228,400,-172,7,-147
-152,140,-33,163,214,399,-172,7,-147
-145,223,-45,114,238,393,-172,7,-147
-146,201,-52,132,225,391,-169,7,-145
-162,151,-44,146,205,393,-169,7,-145
-139,149,-33,137,200,389,-169,7,-145
-83,119,-12,119,185,384,-169,7,-145
-9,50,18,99,206,396,-170,5,-147
43,-22,26,118,229,375,-170,5,-147
23,-63,21,172,222,409,-170,5,-147
4,26,23,87,196,378,-171,1,-148
26,35,22,109,200,390,-171,1,-148
58,-32,14,154,213,406,-171,1,-148
82,-8,14,106,224,387,-173,2,-146
95,11,24,108,225,386,-173,2,-146
90,-49,33,147,217,392,-173,2,-146
90,-59,36,157,213,399,-173,2,-146
102,-6,37,123,227,378,-172,3,-146
94,1,38,134,224,386,-172,3,-146
51,-27,31,163,205,402,-172,3,-146
35,6,11,170,196,394,-172,5,-146
66,82,-8,109,232,385,-172,5,-146
69,85,-10,115,233,394,-172,5,-146
43,29,-3,141,220,390,-172,-2,-145
42,17,2,125,219,390,-172,-2,-145
56,21,-1,130,218,387,-172,-2,-145
52,-10,-8,151,219,385,-170,-1,-147
32,0,-24,173,209,402,-170,-1,-147
27,85,-44,131,232,389,-170,-1,-147
22,136,-49,118,237,382,-170,-1,-147
-16,102,-43,128,225,386,-171,1,-146
-57,56,-48,163,207,386,-171,1,-146
-58,110,-69,154,218,394,-171,1,-146
-54,206,-94,125,225,390,-171,-1,-144
-74,214,-112,114,217,385,-171,-1,-144
-83,156,-122,129,216,395,-171,-1,-144
-71,132,-126,124,212,397,-172,1,-145
-56,129,-131,115,207,386,-172,1,-145
-29,97,-135,118,200,397,-172,1,-145
20,59,-138,120,210,392,-172,1,-145
53,25,-149,135,209,396,-172,-2,-146
80,22,-157,125,213,389,-172,-2,-146
101,21,-157,124,216,407,-172,-2,-146
120,15,-169,124,191,386,-173,-1,-144
204,21,-173,103,209,393,-173,-1,-144
316,-6,-160,87,235,382,-173,-1,-144
364,-107,-148,108,237,402,-171,-2,-144
399,-169,-159,81,155,400,-171,-2,-144
539,-224,-195,82,160,390,-171,-2,-144
758,-336,-213,109,151,424,-171,-2,-144
1011,-415,-202,52,89,366,-173,-3,-143
1371,-570,-196,77,123,395,-173,-3,-143
1761,-760,-216,91,148,396,-173,-3,-143
2058,-905,-259,145,134,401,-175,4,-140
2361,-911,-318,76,132,364,-175,4,-140
2708,-989,-421,116,156,367,-175,4,-140
3021,-1162,-580,162,211,359,-180,5,-135
3278,-1206,-742,196,290,362,-180,5,-135
3410,-1078,-839,206,392,384,-180,5,-135
3489,-810,-879,163,419,374,-189,0,-121
3603,-666,-854,106,481,356,-189,0,-121
3725,-913,-710,221,952,597,-189,0,-121
3793,-1128,-495,54,1292,383,-189,0,-121
3394,-1028,-546,-96,1395,314,-194,1,-111
2493,-1468,-740,74,1517,398,-194,1,-111
1421,-1828,-1015,842,1387,693,-194,1,-111
508,-880,-1431,748,848,337,-197,6,-106
340,1077,-1941,166,467,93,-197,6,-106
1181,1780,-2315,-171,469,-14,-197,6,-106
2039,838,-2363,-15,787,276,-193,-5,-106
2269,-308,-2150,56,778,348,-193,-5,-106
2194,-1073,-1883,131,790,390,-193,-5,-106
2045,-1541,-1727,307,805,452,-193,-5,-106
1821,-1528,-1695,547,665,531,-192,-10,-101
1643,-1029,-1715,538,609,571,-192,-10,-101
1536,-442,-1679,481,608,614,-192,-10,-101
1323,-111,-1504,353,558,656,-188,-15,-96
927,-50,-1221,306,463,637,-188,-15,-96
499,-119,-946,278,358,614,-188,-15,-96
198,-201,-748,272,281,599,-188,-23,-99
-14,-232,-598,276,196,556,-188,-23,-99
-246,-184,-451,268,157,521,-188,-23,-99
-518,-80,-308,253,97,462,-186,-21,-103
-748,31,-179,222,61,428,-186,-21,-103
-921,72,-51,188,81,418,-186,-21,-103
-1131,29,101,190,127,422,-186,-21,-103
-1465,-28,277,212,116,385,-185,-24,-105
-1853,3,428,186,-69,237,-185,-24,-105
-2065,120,519,137,-137,182,-185,-24,-105
-2016,185,580,68,-130,170,-183,-25,-114
-1872,55,666,27,-53,190,-183,-25,-114
-1907,-245,807,57,-4,218,-183,-25,-114
-2096,-545,987,105,-3,243,-180,-17,-119
-2259,-704,1165,156,25,243,-180,-17,-119
-2417,-672,1314,180,35,241,-180,-17,-119
-2568,-535,1453,148,62,222,-180,-17,-119
-2694,-394,1608,123,59,164,-181,-15,-128
-2800,-268,1747,84,9,102,-181,-15,-128
-2768,-170,1821,-27,-26,29,-181,-15,-128
-2556,-185,1825,-44,52,75,-178,-11,-135
-2359,-342,1811,-16,164,153,-178,-11,-135
-2384,-507,1818,48,221,173,-178,-11,-135
-2542,-497,1817,139,180,107,-174,-6,-141
-2560,-295,1796,126,208,78,-174,-6,-141
-2411,-89,1793,94,258,64,-174,-6,-141
-2245,-31,1848,58,308,46,-171,-3,-145
-2097,-151,1950,120,402,56,-171,-3,-145
-1923,-281,2080,142,453,36,-171,-3,-145
-1723,-278,2197,130,484,-2,-171,-3,-145
-1477,-241,2249,110,504,-33,-168,6,-152
-1127,-281,2239,188,666,-23,-168,6,-152
-778,-268,2203,227,757,-24,-168,6,-152
-564,-79,2126,204,786,-49,-168,11,-151
-385,151,1969,64,741,-116,-168,11,-151
-109,237,1713,-2,782,-171,-168,11,-151
776,168,784,401,1549,17,-168,16,-149
1612,1907,-1363,1103,1708,574,-168,16,-149
1452,5371,-3022,-1088,1438,-139,-168,16,-149
58,2620,-2160,189,1303,493,-168,16,-149
-2399,-1767,-121,1051,450,794,-170,1,-150
-3446,763,45,107,-733,1171,-170,1,-150
-1290,2705,-182,-807,-107,-386,-170,1,-150
1200,56,-349,14,470,396,-164,-1,-154
1490,-2376,-252,1028,839,734,-164,-1,-154
-13,-622,-63,69,86,435,-164,-1,-154
-981,1709,-101,-288,50,62,-166,4,-152
-639,1133,-351,7,169,137,-166,4,-152
-104,-195,-426,435,363,447,-166,4,-152
-161,232,-251,-10,287,357,-166,4,-152
-540,898,-59,-153,130,231,-164,1,-153
-516,321,30,46,116,366,-164,1,-153
-207,-228,51,250,205,459,-164,1,-153
-97,-14,53,163,233,383,-165,2,-154
-173,268,47,108,214,372,-165,2,-154
-207,243,41,107,209,391,-165,2,-154
-178,124,47,116,197,412,-163,1,-156
-118,65,49,123,193,388,-163,1,-156
-40,26,43,143,219,397,-163,1,-156
-5,19,44,144,234,395,-163,-2,-155
-18,21,57,119,212,385,-163,-2,-155
-23,-26,64,142,207,394,-163,-2,-155
3,-56,65,158,216,394,-163,-2,-155
28,-23,63,150,221,388,-160,-1,-156
25,-3,60,136,211,393,-160,-1,-156
16,-32,55,155,209,397,-160,-1,-156
31,-28,43,157,217,393,-162,-1,-155
36,9,34,137,229,393,-162,-1,-155
6,16,26,145,216,397,-162,-1,-155
-20,14,11,158,220,389,-161,0,-156
-40,48,-5,162,217,396,-161,0,-156
-57,96,-10,129,196,397,-161,0,-156
-34,103,-6,111,209,385,-161,0,-156
-2,46,-2,135,214,387,-162,-1,-156
3,-4,4,151,204,389,-162,-1,-156
19,10,10,121,203,390,-162,-1,-156
54,17,11,122,220,383,-164,-1,-154
59,-24,10,155,215,402,-164,-1,-154
53,-9,10,146,210,398,-164,-1,-154
61,14,9,128,206,385,-164,-2,-154
73,-20,3,151,202,391,-164,-2,-154
87,-29,-6,157,202,403,-164,-2,-154
111,5,-16,139,216,398,-164,1,-153
115,-8,-18,136,231,384,-164,1,-153
87,-46,-11,153,218,396,-164,1,-153
69,-36,-10,147,213,388,-164,1,-153
64,-13,-19,156,206,390,-163,-1,-154
57,-1,-37,168,201,396,-163,-1,-154
65,40,-59,156,210,393,-163,-1,-154
86,86,-74,131,230,389,-164,-1,-153
62,67,-81,150,217,389,-164,-1,-153
22,49,-84,162,208,400,-164,-1,-153
22,98,-88,139,216,387,-165,0,-155
21,115,-96,140,211,392,-165,0,-155
33,119,-106,131,225,389,-165,0,-155
55,130,-107,113,243,385,-165,0,-155
22,94,-101,134,216,391,-164,-1,-155
12,75,-101,142,210,395,-164,-1,-155
48,96,-110,138,217,395,-164,-1,-155
65,113,-123,135,219,392,-164,-4,-153
64,117,-134,136,209,389,-164,-4,-153
104,116,-136,107,219,388,-164,-4,-153
164,88,-124,102,226,382,-163,0,-154
202,15,-110,122,227,388,-163,0,-154
226,-36,-107,130,211,398,-163,0,-154
286,-56,-116,109,191,399,-163,0,-154
385,-95,-137,96,184,393,-164,-2,-153
514,-179,-159,89,181,386,-164,-2,-153
653,-288,-178,128,158,395,-164,-2,-153
816,-336,-196,114,144,382,-167,-3,-153
1056,-362,-213,103,146,396,-167,-3,-153
1336,-420,-216,84,144,399,-167,-3,-153
1620,-563,-227,133,138,387,-168,1,-150
1900,-720,-264,159,140,403,-168,1,-150
2197,-717,-332,125,152,390,-168,1,-150
2484,-739,-440,115,145,380,-173,2,-142
2789,-830,-601,166,148,351,-173,2,-142
3156,-860,-788,183,203,352,-173,2,-142
3520,-801,-928,181,272,361,-173,2,-142
3764,-736,-1012,155,306,321,-179,4,-135
3986,-685,-1083,194,407,351,-179,4,-135
4229,-551,-1142,232,508,429,-179,4,-135
4401,-421,-1094,237,690,545,-187,1,-122
4362,-480,-862,271,1132,631,-187,1,-122
3935,-739,-501,404,1377,695,-187,1,-122
3043,-700,-253,356,1378,548,-196,-2,-111
1866,-371,-235,225,1105,362,-196,-2,-111
1093,-378,-363,926,1340,728,-196,-2,-111
389,455,-604,685,820,342,-196,-2,-111
15,2059,-880,93,369,82,-196,3,-108
685,2340,-1119,-210,269,-68,-196,3,-108
1675,1219,-1190,-190,666,181,-196,3,-108
2110,-99,-1105,-113,762,280,-196,-7,-106
2018,-1097,-992,-11,777,340,-196,-7,-106
1777,-1726,-979,336,778,450,-196,-7,-106
1529,-1805,-1080,403,709,450,-197,-10,-99
1337,-1417,-1235,403,632,444,-197,-10,-99
1251,-932,-1353,379,611,456,-197,-10,-99
1144,-610,-1355,334,647,542,-199,-15,-101
867,-474,-1227,344,643,557,-199,-15,-101
408,-373,-1029,337,570,540,-199,-15,-101
-84,-219,-845,308,439,491,-199,-15,-101
-390,-58,-721,228,234,403,-197,-22,-103
-498,39,-634,180,201,395,-197,-22,-103
-584,-2,-541,163,177,404,-197,-22,-103
-740,-136,-407,192,116,371,-196,-26,-107
-956,-238,-255,210,78,359,-196,-26,-107
-1179,-246,-127,216,30,330,-196,-26,-107
-1358,-185,-26,210,-19,312,-194,-24,-112
-1479,-119,87,154,-47,288,-194,-24,-112
-1618,-140,226,138,-61,298,-194,-24,-112
-1788,-249,402,140,-61,285,-194,-24,-112
-1976,-360,596,157,-67,254,-192,-29,-119
