-0.1875,-0.1875,0.1875,-0.054199,0.01123,0.98682,0.093262,-0.10938,-0.30811
-0.1875,-0.1875,0.1875,-0.054199,0.01123,0.98682,0.093262,-0.10938,-0.30811
-0.1875,-0.8125,0.6875,-0.04248,0.003418,0.98682,0.1001,-0.11426,-0.30957
-0.4375,-0.5,0.0625,-0.038574,-0.003418,0.96338,0.1001,-0.11426,-0.30957
-0.1875,-0.875,0.1875,-0.034668,0.0073242,0.979,0.1001,-0.11426,-0.30957
-0.8125,-0.0625,0.1875,-0.04248,0.015137,0.95947,0.088379,-0.11279,-0.31934
-0.75,0.125,0.6875,-0.026855,0.015137,0.96729,0.088379,-0.11279,-0.31934
-0.1875,-0.3125,0.125,-0.04248,0.026855,0.96729,0.088379,-0.11279,-0.31934
-0.125,-0.375,0.375,-0.01123,0.0073242,0.97119,0.089844,-0.10596,-0.31396
0,-0.4375,-0.375,-0.015137,-0.003418,0.98291,0.089844,-0.10596,-0.31396
-0.375,-0.1875,0,-0.038574,0.015137,0.96338,0.089844,-0.10596,-0.31396
-0.4375,-0.3125,-0.5,-0.04248,0.019043,0.96729,0.09668,-0.10254,-0.30811
-0.5625,0.125,0,-0.04248,0.026855,0.98291,0.09668,-0.10254,-0.30811
-0.875,-0.25,0.0625,-0.062012,0.0073242,0.97119,0.09668,-0.10254,-0.30811
-1.1875,-0.4375,0.1875,-0.038574,0.015137,0.96729,0.09668,-0.10254,-0.30811
-1.6875,-0.375,0.125,-0.030762,0.0073242,0.9751,0.09668,-0.10254,-0.30811
-1,-0.5625,0.0625,-0.030762,0.003418,0.9751,0.09668,-0.10254,-0.30811
-1.375,-0.6875,0,-0.04248,0.026855,0.95947,0.09668,-0.10254,-0.30811
-1.0625,-0.6875,0.5,-0.019043,0,0.95947,0.09082,-0.11279,-0.31104
-0.8125,-0.3125,0.1875,-0.026855,-0.003418,0.98291,0.09082,-0.11279,-0.31104
-1.4375,-0.0625,1.25,-0.038574,0.015137,0.98291,0.09082,-0.11279,-0.31104
-0.9375,-0.5,0.1875,-0.050293,0.01123,0.95947,0.088379,-0.10693,-0.30957
-1.3125,-0.3125,0.75,-0.054199,-0.0073242,0.98291,0.088379,-0.10693,-0.30957
-1.375,-0.25,0.875,-0.015137,0.0073242,0.98291,0.088379,-0.10693,-0.30957
-1.75,-0.3125,0.9375,-0.034668,0.01123,0.96729,0.088379,-0.10693,-0.30957
