-0.0625,-0.25,-0.0625,-0.015137,0.030762,0.97119,0.026855,0.025879,-0.32373
-0.0625,-0.25,-0.0625,-0.015137,0.030762,0.97119,0.026855,0.025879,-0.32373
-0.0625,0.0625,0,-0.046387,0.026855,0.96729,0.038574,0.025879,-0.32227
-0.375,-0.25,-0.375,-0.046387,0.022949,0.979,0.038574,0.025879,-0.32227
-0.0625,0.5625,0.0625,-0.050293,0.04248,0.97119,0.038574,0.025879,-0.32227
-0.125,-0.125,-0.1875,-0.038574,0.026855,0.98291,0.036133,0.021484,-0.31104
0.125,0.5,-0.0625,-0.046387,0.034668,0.96729,0.036133,0.021484,-0.31104
0.125,0.5,-0.375,-0.054199,0.034668,0.95557,0.036133,0.021484,-0.31104
0.1875,-0.875,-0.3125,-0.034668,0.046387,0.96729,0.03125,0.025879,-0.3252
0,0.625,-0.1875,-0.038574,0.046387,0.96729,0.03125,0.025879,-0.3252
0.0625,0.6875,-0.6875,-0.034668,0.022949,0.98291,0.03125,0.025879,-0.3252
0.3125,-0.125,0,-0.046387,0.015137,0.96338,0.03125,0.025879,-0.3252
0,0.3125,-0.1875,-0.050293,0.015137,0.9751,0.03125,0.025879,-0.3252
0.3125,-0.125,-0.875,-0.04248,0.01123,0.96729,0.03125,0.025879,-0.3252
-0.0625,-0.6875,-0.375,-0.019043,0.026855,0.98291,0.03125,0.025879,-0.3252
-0.125,0.0625,-0.125,-0.022949,0.04248,0.96338,0.032715,0.031738,-0.31396
0.125,-0.5,-0.375,-0.050293,0.026855,0.94775,0.032715,0.031738,-0.31396
0.125,-0.1875,-0.5625,-0.04248,0.019043,0.979,0.032715,0.031738,-0.31396
-1.0625,-1.1875,-0.0625,-0.022949,0.015137,0.9751,0.033691,0.02002,-0.31787
-0.6875,-1.5,-0.125,-0.046387,0.04248,0.95947,0.033691,0.02002,-0.31787
-0.4375,-0.6875,0.125,-0.058105,0.034668,0.92432,0.033691,0.02002,-0.31787
-1.1875,-0.6875,-0.3125,-0.046387,0.0073242,0.98682,0.033691,0.02002,-0.31787
-0.0625,0,-0.25,-0.01123,0.026855,0.94775,0.033691,0.02002,-0.31787
-0.5625,-0.6875,0.1875,-0.038574,0.034668,0.98682,0.033691,0.02002,-0.31787
0,-0.5625,-0.3125,-0.038574,0.015137,0.93604,0.033691,0.02002,-0.31787
0.0625,0.0625,0,-0.015137,0.026855,0.97119,0.025391,0.02832,-0.32227
0.25,-0.625,-0.1875,-0.030762,0.04248,0.96338,0.025391,0.02832,-0.32227
-0.3125,0.6875,-0.25,-0.030762,0.015137,0.98291,0.025391,0.02832,-0.32227
0.125,0.125,0,-0.034668,0.0073242,0.98291,0.03125,0.024902,-0.32666
-0.25,0,-0.4375,-0.038574,0.026855,0.97119,0.03125,0.024902,-0.32666
0.6875,0.0625,-0.1875,-0.050293,0.015137,0.97119,0.03125,0.024902,-0.32666
-0.3125,-0.0625,0,-0.034668,0.030762,0.98682,0.024414,0.027344,-0.3208
0.3125,0.375,-0.25,-0.046387,0.030762,0.96729,0.024414,0.027344,-0.3208
-0.125,-0.375,-0.25,-0.034668,0.04248,0.98291,0.024414,0.027344,-0.3208
0,0.0625,-0.125,-0.050293,0.026855,0.96338,0.024414,0.027344,-0.3208
-0.25,-0.125,-0.1875,-0.026855,0.026855,0.98291,0.027832,0.02002,-0.31689
-0.125,-0.25,0,-0.034668,0.015137,0.96729,0.027832,0.02002,-0.31689
-0.3125,0,0.125,-0.050293,0.019043,0.98291,0.027832,0.02002,-0.31689
0.3125,0.1875,-0.375,-0.046387,0.030762,0.97119,0.034668,0.029297,-0.32227
0.5,0,0,-0.026855,0.022949,0.96338,0.034668,0.029297,-0.32227
-0.3125,-0.125,0,-0.030762,0.026855,0.98291,0.034668,0.029297,-0.32227
0.0625,0.1875,-0.3125,-0.038574,0.034668,0.96729,0.037109,0.022461,-0.3125
0.1875,-0.5,-0.0625,-0.038574,0.050293,0.96729,0.037109,0.022461,-0.3125
1.0625,-0.25,-0.4375,-0.030762,0.022949,0.98291,0.037109,0.022461,-0.3125
0.1875,0,-0.6875,-0.034668,0.026855,0.98291,0.037109,0.022461,-0.3125
0.25,-0.25,-0.25,-0.04248,0.034668,0.979,0.037109,0.022461,-0.3125
0.1875,-0.1875,0,-0.034668,0.026855,0.95947,0.037109,0.022461,-0.3125
0.0625,0.375,-0.375,-0.030762,0.04248,0.98682,0.037109,0.022461,-0.3125
-0.0625,-0.6875,-0.5,-0.038574,0.030762,0.95947,0.03125,0.022461,-0.32373
