-0.837077,0.317397,0.487000,0.000000,46026,-114,-67,-119,45974,153,226,410,46129,-118,-232,7,46026
-0.835576,0.320193,0.485442,0.000000,46345,-114,-67,-119,45974,153,226,410,46129,-212,-299,3,46345
-0.834015,0.323144,0.482849,0.000000,46663,-114,-67,-119,45974,80,181,390,46630,-313,-314,10,46663
-0.831973,0.327305,0.479841,0.000000,46982,-114,-67,-119,45974,143,180,384,46881,-340,-476,23,46982
-0.832451,0.332859,0.473599,0.000000,47300,-112,-71,-119,47022,164,208,394,47132,-272,-601,19,47300
-0.829647,0.338533,0.471959,0.000000,47619,-112,-71,-119,47022,169,189,406,47634,-234,-573,24,47619
-0.827313,0.343430,0.470399,0.000000,47938,-112,-71,-119,47022,176,184,405,47885,-213,-476,26,47938
-0.825524,0.347211,0.469151,0.000000,48256,-113,-65,-122,48071,188,182,404,48136,-157,-355,19,48256
-0.828050,0.352758,0.464215,0.000000,48575,-113,-65,-122,48071,196,178,407,48386,-70,-195,11,48575
-0.827849,0.353251,0.464343,0.000000,48893,-113,-65,-122,48071,200,182,408,48888,34,6,4,48893
-0.828636,0.351645,0.465279,0.000000,49212,-115,-69,-124,49119,196,188,406,49139,142,226,-7,49212
-0.833228,0.354586,0.462495,0.000000,49531,-115,-69,-124,49119,192,186,405,49390,236,439,-19,49531
-0.835913,0.348820,0.464775,0.000000,49849,-115,-69,-124,49119,205,184,412,49641,327,652,-33,49849
-0.839571,0.341020,0.467616,0.000000,50168,-111,-63,-117,50167,92,185,368,50142,398,841,-39,50168
-0.843890,0.331362,0.471240,0.000000,50486,-111,-63,-117,50167,244,169,408,50393,502,950,-52,50486
-0.848673,0.320974,0.475867,0.000000,50805,-111,-63,-117,50167,110,261,323,50644,587,1099,-68,50805
-0.853280,0.310969,0.479378,0.000000,51123,-111,-63,-117,50167,80,286,406,50895,404,976,-64,51123
-0.855953,0.305191,0.480310,0.000000,51442,-113,-71,-116,51215,18,189,360,51397,88,444,-25,51442
